!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2020-01-03 06:30:00	4.6472547	0	99806.1	3.637	94.265	0.72335877	0	0
2020-01-03 06:40:00	1.1393448	0	99804.9	3.347	96.556	0.71998509	0	0
2020-01-03 06:50:00	2.9244105	0	99802	3.357	96.96	0.71661142	0	0
2020-01-03 07:00:00	0.3429096	0	99794.4	3.147	97.217	0.71323775	0	0
2020-01-03 07:10:00	1.728375	0	99800.4	3.086	97.652	0.70986407	0	0
2020-01-03 07:20:00	1.6716843	0	99786	3.061	97.915	0.7064904	0	0
2020-01-03 07:30:00	2.3243187	0	99776.1	3.174	98.176	0.70311672	0	0
2020-01-03 07:40:00	2.3160225	0	99772.1	3.32	98.197	0.69974305	0.02212448	0
2020-01-03 07:50:00	3.719463	0	99782.2	3.728	97.484	0.69636938	0.27892648	0
2020-01-03 08:00:00	3.484404	0	99788.5	3.917	95.925	0.6929957	0.13906816	0
2020-01-03 08:10:00	7.1319666	0	99781.8	4.164	96.462	0.68962203	0.10430112	0
2020-01-03 08:20:00	8.8879956	0	99781.8	5.651	88.973	0.68624836	0.63528864	0
2020-01-03 08:30:00	12.80795	0	99784.6	5.891	87.188	0.68287468	1.1488926	0
2020-01-03 08:40:00	12.398671	0	99789.1	5.934	86.792	0.67950101	1.901125	0
2020-01-03 08:50:00	11.064365	0	99791.5	5.956	86.587	0.67612734	2.3499358	0
2020-01-03 09:00:00	15.787669	0	99790.6	5.896	86.628	0.67275366	3.8844266	0
2020-01-03 09:10:00	10.883232	0	99802.6	5.966	86.472	0.41981755	4.8729167	0
2020-01-03 09:20:00	9.6125304	0	99805.6	6.026	86.205	0.53585404	5.8053055	0
2020-01-03 09:30:00	9.0857217	0	99800.7	6.047	86.149	0.65189053	6.439804	0
2020-01-03 09:40:00	6.5208132	0	99800.2	6.046	86.328	0.76792702	8.5629639	0
2020-01-03 09:50:00	9.3871503	0	99793.9	6.173	85.811	0.88396351	15.248508	0
2020-01-03 10:00:00	6.7365144	0	99787	6.129	86.323	1	31.892438	0
2020-01-03 10:10:00	2.9147316	0	99802.1	6.175	86.68	1	17.451474	0
2020-01-03 10:20:00	0	0	99804.5	5.633	91.115	1	15.028843	0
2020-01-03 10:30:00	0	0	99803.9	5.414	93.304	0.92750558	43.183824	0
2020-01-03 10:40:00	0	0	99815.9	5.586	93.094	1	33.33606	0
2020-01-03 10:50:00	5.2860621	0	99804.9	6.084	89.011	0.99430615	35.011199	0
2020-01-03 11:00:00	6.111534	0	99803.5	6.782	84.062	0.95866533	74.441764	0
2020-01-03 11:10:00	12.06544	0	99809	7.013	82.469	1	29.291231	0
2020-01-03 11:20:00	10.077118	0	99809.2	6.988	82.882	1	26.119529	0
2020-01-03 11:30:00	8.5893324	0	99801.1	7.091	82.241	1	29.203523	0
2020-01-03 11:40:00	9.6484806	0	99792.1	7.19	81.933	1	32.918856	0
2020-01-03 11:50:00	6.5111343	0	99783.4	7.214	82.049	1	23.746678	0
2020-01-03 12:00:00	5.6027004	0	99779.8	7.154	82.606	1	16.542	0
2020-01-03 12:10:00	3.7941288	0	99772.1	7.224	82.288	1	17.253144	0
2020-01-03 12:20:00	2.3630343	0	99760.9	7.045	84.194	1	21.972769	0
2020-01-03 12:30:00	6.8747844	0	99760.8	7.248	83.203	1	19.274373	0
2020-01-03 12:40:00	7.1914227	0	99748.1	6.898	87.524	1	23.468542	4e-07
2020-01-03 12:50:00	2.5151313	0	99734.8	6.457	91.723	1	15.80399	5.3333333e-07
2020-01-03 13:00:00	3.885387	0	99732	6.272	93.348	1	13.028948	4e-07
2020-01-03 13:10:00	4.8726348	0	99736.3	6.361	92.877	1	12.270395	4e-07
2020-01-03 13:20:00	0.9305571	0	99738	6.184	94.878	1	8.8885098	1.3333333e-07
2020-01-03 13:30:00	2.1362715	0	99735.5	6.163	95.729	1	10.626072	5.3333333e-07
2020-01-03 13:40:00	0.9941613	0	99728.6	6.168	96.202	1	8.5858786	1.3333333e-07
2020-01-03 13:50:00	3.0958653	0	99722.6	6.213	96.623	1	9.5269591	4e-07
2020-01-03 14:00:00	6.7365144	0	99712.7	6.751	94.467	1	11.899019	1.3333333e-07
2020-01-03 14:10:00	7.0268814	0	99711.8	6.984	93.221	1	11.647749	1.3333333e-07
2020-01-03 14:20:00	9.8946012	0	99706.4	7.112	92.534	1	12.086287	1.3333333e-07
2020-01-03 14:30:00	11.936849	0	99707.4	7.227	92.15	1	14.02376	0
2020-01-03 14:40:00	6.5221959	0	99709.5	7.224	92.418	1	10.540734	0
2020-01-03 14:50:00	6.7849089	0	99712	7.246	92.459	1	10.848107	0
2020-01-03 15:00:00	10.085414	0	99710.6	7.362	91.807	1	9.6478536	0
2020-01-03 15:10:00	7.8647976	0	99721.7	7.421	91.585	1	9.8509247	0
2020-01-03 15:20:00	4.28637	0	99730.3	7.418	91.959	1	8.6846486	0
2020-01-03 15:30:00	4.258716	0	99737.1	7.323	92.92	1	5.8985444	0
2020-01-03 15:40:00	6.4973073	0	99744.2	7.186	93.71	1	6.0463043	0
2020-01-03 15:50:00	6.6701448	0	99757.3	7.357	92.663	1	3.8259547	1.3333333e-07
2020-01-03 16:00:00	5.7146991	0	99768.9	7.28	93.204	1	2.7379044	0
2020-01-03 16:10:00	2.5953279	0	99783.5	6.952	95.499	1	2.3870734	1.3333333e-07
2020-01-03 16:20:00	9.8061084	0	99790.7	7.225	93.706	1	1.6996342	2.6666667e-07
2020-01-03 16:30:00	7.397445	0	99790.2	7.271	93.066	1	1.2113153	0
2020-01-03 16:40:00	8.9944635	0	99791.1	7.335	92.594	1	0.93317896	1.3333333e-07
2020-01-03 16:50:00	7.3338408	0	99800.3	7.417	92.158	1	0.51123352	0
2020-01-03 17:00:00	8.3722485	0	99804.9	7.41	92.334	0.9950611	0.09956016	0
2020-01-03 17:10:00	10.942688	0	99805.6	7.515	91.747	0.9901222	0.1461796	1.3333333e-07
2020-01-03 17:20:00	9.5765802	0	99812.6	7.594	91.441	0.9851833	0.24415944	0
2020-01-03 17:30:00	7.8025761	0	99818.8	7.643	91.28	0.9802444	0.28761824	0
2020-01-03 17:40:00	6.3618027	0	99829.3	7.708	91.167	0.97530551	0.34529992	0
2020-01-03 17:50:00	5.931783	0	99836	7.443	92.907	0.97036661	0.02291464	0
2020-01-03 18:00:00	4.9929297	0	99842	7.379	93.696	0.96542771	0	0
2020-01-03 18:10:00	6.9107346	0	99858.7	7.346	94.092	0.96048881	0	1.3333333e-07
2020-01-03 18:20:00	5.0841879	0	99864.5	7.288	94.454	0.95554991	0	0
2020-01-03 18:30:00	3.6268221	0	99863	7.036	95.842	0.95061101	0.01896384	1.3333333e-07
2020-01-03 18:40:00	6.2899023	0	99869.5	7.254	95.35	0.94567211	0	0
2020-01-03 18:50:00	4.078965	0	99879.6	7.308	94.308	0.94073321	0.0039508	0
2020-01-03 19:00:00	6.5304921	0	99875.3	7.277	95.316	0.93579431	0	1.3333333e-07
2020-01-03 19:10:00	8.6252826	0	99885.1	7.768	92.644	0.93085542	0	0
2020-01-03 19:20:00	1.4449215	0	99895.6	7.278	94.646	0.92591652	0	0
2020-01-03 19:30:00	3.0322611	0	99904.4	7.054	96.967	0.92097762	0	1.3333333e-07
2020-01-03 19:40:00	4.9597449	0	99910.3	7.446	94.873	0.91603872	0	0
2020-01-03 19:50:00	0.9167301	0	99923	7.243	95.569	0.91109982	0	4e-07
2020-01-03 20:00:00	2.1998757	0	99934.6	7.056	97.014	0.90616092	0	1.3333333e-07
2020-01-03 20:10:00	5.7312915	0	99938.1	7.515	95.309	0.90122202	0	0
2020-01-03 20:20:00	1.9150395	0	99946.3	7.313	95.62	0.89628312	0	1.3333333e-07
2020-01-03 20:30:00	0.9858651	0	99953.1	7.316	96.76	0.89134422	0	6.6666667e-07
2020-01-03 20:40:00	4.6348104	0	99957.1	7.601	95.394	0.88640533	0	1.3333333e-07
2020-01-03 20:50:00	6.2097057	0	99958.6	7.717	94.876	0.88146643	0	8e-07
2020-01-03 21:00:00	6.7088604	0	99955.6	7.725	94.882	0.87652753	0	8e-07
2020-01-03 21:10:00	4.272543	0	99957.7	7.741	94.977	0.87158863	0	1.0666667e-06
2020-01-03 21:20:00	1.0909503	0	99966.4	7.518	96.187	0.86664973	0	5.3333333e-07
2020-01-03 21:30:00	4.452294	0	99967.1	7.483	96.377	0.86171083	0.01896384	1.3333333e-07
2020-01-03 21:40:00	2.6810553	0	99970.8	7.285	96.723	0.85677193	0.00632128	0
2020-01-03 21:50:00	0.1272084	0	99975.6	7.034	97.568	0.85183303	0	2.6666667e-07
2020-01-03 22:00:00	0	0	99979.7	6.913	98.335	0.84689413	0	2.6666667e-07
2020-01-03 22:10:00	0.1161468	0	99997.7	6.953	98.953	0.84195524	0	2.6666667e-07
2020-01-03 22:20:00	0.580734	0	100008.8	7.283	98.834	0.83701634	0.00158032	2.6666667e-07
2020-01-03 22:30:00	0.3650328	0	100019.3	7.244	97.85	0.83207744	0	1.3333333e-07
2020-01-03 22:40:00	1.5804261	0	100033.2	6.891	98.429	0.82713854	0	2.6666667e-07
2020-01-03 22:50:00	0.1119987	0	100043.8	6.83	98.966	0.82219964	0	1.3333333e-07
2020-01-03 23:00:00	1.3605768	0	100046	6.81	99.218	0.81726074	0	5.3333333e-07
2020-01-03 23:10:00	0	0	100044	6.946	99.553	0.81232184	0	5.3333333e-07
2020-01-03 23:20:00	0	0	100045.7	6.876	99.384	0.80738294	0	4e-07
2020-01-03 23:30:00	0	0	100052.1	6.869	99.538	0.80244404	0	2.6666667e-07
2020-01-03 23:40:00	0	0	100058.3	6.879	99.602	0.79750515	0	1.3333333e-07
2020-01-03 23:50:00	0	0	100062.2	6.806	99.547	0.79256625	0	0
2020-01-04 00:00:00	0	0	100070.1	6.798	99.619	0.78762735	0	2.6666667e-07
2020-01-04 00:10:00	0	0	100076.9	6.836	99.726	0.78268845	0	2.6666667e-07
2020-01-04 00:20:00	0	0	100076.6	6.847	99.728	0.77774955	0	1.3333333e-07
2020-01-04 00:30:00	0	0	100079.7	6.816	99.67	0.77281065	0	0
2020-01-04 00:40:00	0.4327851	0	100081.8	6.785	99.68	0.76787175	0	2.6666667e-07
2020-01-04 00:50:00	2.0809635	0	100088.2	6.783	99.743	0.76293285	0	4e-07
2020-01-04 01:00:00	9.6623076	0	100114.9	6.94	99.542	0.75799395	0.04582928	1.2e-06
2020-01-04 01:10:00	14.370401	0	100142.2	6.985	95.163	0.75305506	0.51044336	5.3333333e-07
2020-01-04 01:20:00	14.945604	0	100176.8	6.631	93.243	0.74811616	0.61316416	0
2020-01-04 01:30:00	11.520656	0	100195.7	6.451	92.383	0.74317726	0.41167336	0
2020-01-04 01:40:00	12.864641	0	100202.7	6.294	92.393	0.73823836	0.37769648	1.3333333e-07
2020-01-04 01:50:00	11.645099	0	100179.2	6.188	92.634	0.73329946	0.1224748	0
2020-01-04 02:00:00	11.914726	0	100200.9	6.054	93.083	0.72836056	0	0
2020-01-04 02:10:00	7.4887032	0	100215.3	5.832	93.757	0.72342166	0	0
2020-01-04 02:20:00	1.9592859	0	100229.2	5.542	94.091	0.71848276	0	0
2020-01-04 02:30:00	0	0	100249.3	4.826	95.913	0.71354387	0	0
2020-01-04 02:40:00	0	0	100255.8	4.668	97.478	0.70860497	0	0
2020-01-04 02:50:00	0	0	100267.2	4.791	96.529	0.70366607	0	0
2020-01-04 03:00:00	0	0	100268	4.434	97.218	0.69872717	0	0
2020-01-04 03:10:00	0	0	100274.3	3.769	97.42	0.69378827	0.01817368	0
2020-01-04 03:20:00	0	0	100295.8	3.233	98.126	0.68884937	0.00079016	0
2020-01-04 03:30:00	0.5959437	0	100314.5	2.724	98.234	0.68391047	0	0
2020-01-04 03:40:00	0.3719463	0	100325.6	2.645	98.911	0.67897157	0.06163248	0
2020-01-04 03:50:00	0.4272543	0	100342.8	2.484	98.705	0.67403267	0	0
2020-01-04 04:00:00	0	0	100351	2.717	99.395	0.66909378	0	0
2020-01-04 04:10:00	0	0	100346.5	2.995	99.5	0.66415488	0	0
2020-01-04 04:20:00	0	0	100350.6	3.088	99.187	0.65921598	0	0
2020-01-04 04:30:00	0	0	100355.2	3.116	99.108	0.65427708	0	0
2020-01-04 04:40:00	0	0	100356.5	2.914	98.985	0.64933818	0	0
2020-01-04 04:50:00	0	0	100365.6	2.489	98.626	0.64439928	0	0
2020-01-04 05:00:00	0	0	100371.2	2.147	98.757	0.63946038	0.03239656	0
2020-01-04 05:10:00	0	0	100375	1.901	98.986	0.63452148	0	0
2020-01-04 05:20:00	3.5590698	0	100390.9	1.84	99.052	0.62958258	0.02212448	0
2020-01-04 05:30:00	0.2253801	0	100406	1.738	99.01	0.62464369	0	0
2020-01-04 05:40:00	0	0	100406.6	1.844	99.311	0.61970479	0.00158032	0
2020-01-04 05:50:00	0	0	100409.9	1.856	99.184	0.61476589	0	0
2020-01-04 06:00:00	0	0	100422.9	1.839	98.955	0.60982699	0	0
2020-01-04 06:10:00	0	0	100438.5	1.752	99.002	0.60488809	0	0
2020-01-04 06:20:00	0	0	100448.5	1.72	99.041	0.59994919	0	0
2020-01-04 06:30:00	2.4971562	0	100465.4	1.521	98.876	0.59501029	0	0
2020-01-04 06:40:00	1.4048232	0	100472.6	1.506	99.074	0.59007139	0	0
2020-01-04 06:50:00	0	0	100494.1	1.47	98.942	0.58513249	0	0
2020-01-04 07:00:00	3.3129492	0	100513.3	1.382	98.935	0.5801936	0.00632128	0
2020-01-04 07:10:00	0.304194	0	100524.8	1.276	98.807	0.5752547	0	0
2020-01-04 07:20:00	0	0	100532.1	1.118	98.774	0.5703158	0	0
2020-01-04 07:30:00	0	0	100538.5	1.138	98.995	0.5653769	0.00079016	0
2020-01-04 07:40:00	0	0	100534.4	1.292	99.077	0.560438	0	0
2020-01-04 07:50:00	0	0	100540	1.349	98.954	0.5554991	0	0
2020-01-04 08:00:00	0	0	100553.4	1.4	98.922	0.5505602	0	0
2020-01-04 08:10:00	0	0	100541.8	1.14	98.53	0.5456213	0	0
2020-01-04 08:20:00	0	0	100545	0.827	98.715	0.5406824	0.01501304	0
2020-01-04 08:30:00	0	0	100552.8	0.55	98.523	0.53574351	0.27576584	0
2020-01-04 08:40:00	0	0	100554.2	0.34	98.639	0.53080461	0.8415204	0
2020-01-04 08:50:00	0	0	100550.1	0.196	98.727	0.52586571	2.286723	0
2020-01-04 09:00:00	0	0	100546.8	0.113	98.833	0.52092681	5.160535	0
2020-01-04 09:10:00	0	0	100548.4	0.173	98.922	0.60077234	8.8869295	0
2020-01-04 09:20:00	0	0	100553.9	0.248	98.861	0.68061787	13.174338	1.3333333e-07
2020-01-04 09:30:00	2.6879688	0	100573.2	0.371	98.847	0.7604634	17.923989	0
2020-01-04 09:40:00	0	0	100585.2	0.447	98.654	0.84030894	22.599366	0
2020-01-04 09:50:00	0.3401442	0	100599.6	0.653	98.644	0.92015447	25.394952	0
2020-01-04 10:00:00	3.2037159	0	100611.2	0.869	98.477	1	27.735406	0
2020-01-04 10:10:00	1.4504523	0	100623.6	1.018	98.341	1	20.73933	0
2020-01-04 10:20:00	0.9830997	0	100630.7	1.341	98.53	1	31.45785	0
2020-01-04 10:30:00	0	0	100613.4	1.721	98.601	0.91508667	45.851404	0
2020-01-04 10:40:00	0	0	100611.1	1.883	98.142	0.93571849	43.336325	0
2020-01-04 10:50:00	0	0	100627.1	2.053	98.513	0.96144928	40.106941	0
2020-01-04 11:00:00	0	0	100633.6	2.259	98.446	1	44.485218	0
2020-01-04 11:10:00	0	0	100629.1	2.588	98.391	1	40.59289	0
2020-01-04 11:20:00	0	0	100643.8	2.742	98.151	1	34.199705	0
2020-01-04 11:30:00	0	0	100634.9	2.955	98.33	0.95639104	76.011812	0
2020-01-04 11:40:00	0.5102163	0	100622.6	3.365	97.559	1	43.325263	0
2020-01-04 11:50:00	0	0	100615.1	3.622	97.304	1	64.122274	0
2020-01-04 12:00:00	0	0	100599.7	3.958	94.026	1	80.801762	0
2020-01-04 12:10:00	0	0	100597.9	4.391	92.27	1	62.66917	0
2020-01-04 12:20:00	0	0	100599.7	4.399	92.93	1	23.338956	0
2020-01-04 12:30:00	0	0	100614.4	4.2	94.392	1	16.4938	0
2020-01-04 12:40:00	0	0	100619.5	4.132	94.054	1	19.884376	0
2020-01-04 12:50:00	0	0	100625.8	4.159	94.489	1	23.481975	0
2020-01-04 13:00:00	0	0	100628.6	4.23	93.894	1	32.116843	0
2020-01-04 13:10:00	0	0	100631	4.322	93.549	1	45.310145	0
2020-01-04 13:20:00	0	0	100622.2	4.469	92.668	1	53.3358	0
2020-01-04 13:30:00	0.0110616	0	100611.1	4.638	88.674	1	71.822383	0
2020-01-04 13:40:00	2.5635258	0	100581.1	4.717	88.358	1	53.78224	0
2020-01-04 13:50:00	2.6298954	0	100567.6	4.512	87.559	1	41.691212	0
2020-01-04 14:00:00	1.4062059	0	100567.4	4.501	86.753	1	43.718763	0
2020-01-04 14:10:00	2.3422938	0	100568.9	4.58	85.892	1	45.274588	0
2020-01-04 14:20:00	0.3359961	0	100575	4.632	87.527	1	40.739069	0
2020-01-04 14:30:00	0	0	100556.5	4.718	84.801	1	52.571715	0
2020-01-04 14:40:00	0	0	100545.4	4.932	85.104	1	81.158914	0
2020-01-04 14:50:00	0	0	100552.2	5.182	84.884	1	73.627109	0
2020-01-04 15:00:00	1.6965729	0	100559.8	5.177	83.849	1	52.530627	0
2020-01-04 15:10:00	3.899214	0	100564.3	5.035	83.821	1	45.052553	0
2020-01-04 15:20:00	0.926409	0	100565.9	4.995	84.171	1	43.292076	0
2020-01-04 15:30:00	3.8411406	0	100572.3	4.993	84.505	1	43.048707	0
2020-01-04 15:40:00	3.0018417	0	100587.5	4.875	85.02	1	30.703247	0
2020-01-04 15:50:00	4.2186177	0	100583.3	4.863	84.449	1	30.263128	0
2020-01-04 16:00:00	3.1484079	0	100599.3	4.872	85.053	1	25.62963	0
2020-01-04 16:10:00	2.7999675	0	100604.6	4.84	84.689	1	18.230572	0
2020-01-04 16:20:00	1.6232898	0	100590.3	4.806	87.762	1	26.12269	0
2020-01-04 16:30:00	0.6180669	0	100585.9	4.731	87.347	1	18.308007	0
2020-01-04 16:40:00	0.2129358	0	100572.7	4.693	87.969	1	9.126348	0
2020-01-04 16:50:00	1.2236895	0	100586.9	4.609	87.813	1	3.8283252	0
2020-01-04 17:00:00	0	0	100575.4	4.508	88.304	0.99943541	1.0216769	0
2020-01-04 17:10:00	0	0	100574.1	4.357	89.578	0.99887082	0.38796856	0
2020-01-04 17:20:00	0	0	100565.4	4.212	90.436	0.99830623	0	0
2020-01-04 17:30:00	3.4207998	0	100559.7	4.281	87.615	0.99774164	0.1343272	0
2020-01-04 17:40:00	1.0135191	0	100588.3	4.245	88.168	0.99717705	0	0
2020-01-04 17:50:00	0.8503605	0	100606.9	4.216	89.073	0.99661246	0.00948192	0
2020-01-04 18:00:00	0.2502687	0	100624.1	4.107	90.354	0.99604787	0	0
2020-01-04 18:10:00	0	0	100639.2	4.042	91.187	0.99548328	0	0
2020-01-04 18:20:00	0	0	100656	4.017	91.966	0.99491869	0	0
2020-01-04 18:30:00	0	0	100675.2	4.029	92.724	0.9943541	0	0
2020-01-04 18:40:00	0.9111993	0	100682.1	4.065	92.123	0.99378951	0.05215056	0
2020-01-04 18:50:00	2.115531	0	100677.7	4.502	88.229	0.99322493	0.09956016	0
2020-01-04 19:00:00	1.5085257	0	100678.5	4.36	89.584	0.99266034	0	0
2020-01-04 19:10:00	0.843447	0	100698.6	4.18	92.071	0.99209575	0	0
2020-01-04 19:20:00	2.7889059	0	100731.4	4.308	89.972	0.99153116	0.1027208	0
2020-01-04 19:30:00	0	0	100746.4	4.241	91.389	0.99096657	0	0
2020-01-04 19:40:00	0	0	100769.2	4.297	90.777	0.99040198	0.01738352	0
2020-01-04 19:50:00	0.3484404	0	100768.3	4.316	90.796	0.98983739	0	0
2020-01-04 20:00:00	1.0397904	0	100761.2	4.298	90.903	0.9892728	0.02607528	0
2020-01-04 20:10:00	0.5516973	0	100759.7	4.108	92.847	0.98870821	0	0
2020-01-04 20:20:00	0	0	100755	4.035	93.342	0.98814362	0	0
2020-01-04 20:30:00	0	0	100755.4	3.962	93.706	0.98757903	0	0
2020-01-04 20:40:00	0	0	100757	3.961	93.612	0.98701444	0	0
2020-01-04 20:50:00	0	0	100774.1	3.911	94.068	0.98644985	0	0
2020-01-04 21:00:00	0	0	100779.1	3.857	94.172	0.98588526	0	0
2020-01-04 21:10:00	0	0	100781.6	3.838	94.694	0.98532067	0	0
2020-01-04 21:20:00	0	0	100781.5	3.763	94.912	0.98475608	0	0
2020-01-04 21:30:00	0	0	100788.8	3.702	94.894	0.98419149	0	0
2020-01-04 21:40:00	0	0	100785.3	3.599	95.057	0.9836269	0	0
2020-01-04 21:50:00	0.8185584	0	100783.3	3.532	95.089	0.98306231	0	0
2020-01-04 22:00:00	0.9208782	0	100791	3.434	95.26	0.98249772	0	0
2020-01-04 22:10:00	0	0	100801.7	3.38	95.201	0.98193313	0	0
2020-01-04 22:20:00	0	0	100825.3	3.33	95.722	0.98136854	0	0
2020-01-04 22:30:00	0	0	100831.5	3.399	95.531	0.98080396	0	0
2020-01-04 22:40:00	0	0	100840	3.373	95.857	0.98023937	0	0
2020-01-04 22:50:00	0	0	100853.6	3.433	95.6	0.97967478	0	0
2020-01-04 23:00:00	0	0	100858	3.531	95.371	0.97911019	0	0
2020-01-04 23:10:00	0	0	100872	3.559	95.393	0.9785456	0	0
2020-01-04 23:20:00	0	0	100877.4	3.578	95.824	0.97798101	0	0
2020-01-04 23:30:00	0	0	100864.1	3.601	95.558	0.97741642	0	0
2020-01-04 23:40:00	0	0	100863.6	3.517	95.909	0.97685183	0	0
2020-01-04 23:50:00	0	0	100866.6	3.524	96.073	0.97628724	0	0
2020-01-05 00:00:00	0	0	100872.6	3.363	96.136	0.97572265	0	0
2020-01-05 00:10:00	0	0	100883.2	3.158	96.22	0.97515806	0	0
2020-01-05 00:20:00	0	0	100890.4	2.987	96.574	0.97459347	0	0
2020-01-05 00:30:00	0	0	100890.9	2.73	96.67	0.97402888	0	0
2020-01-05 00:40:00	0	0	100888.5	2.394	96.736	0.97346429	0	0
2020-01-05 00:50:00	0	0	100883.8	2.138	97.136	0.9728997	0	0
2020-01-05 01:00:00	0	0	100868.4	1.949	97.241	0.97233511	0	0
2020-01-05 01:10:00	0	0	100849.4	2.016	97.743	0.97177052	0	0
2020-01-05 01:20:00	0	0	100841	2.072	97.576	0.97120593	0	0
2020-01-05 01:30:00	0	0	100843.7	2.07	97.806	0.97064134	0	0
2020-01-05 01:40:00	0	0	100850.7	2.119	97.931	0.97007675	0	0
2020-01-05 01:50:00	0	0	100847.7	2.069	97.638	0.96951216	0	0
2020-01-05 02:00:00	0	0	100844.9	2.035	97.797	0.96894757	0	0
2020-01-05 02:10:00	0	0	100837.1	2.055	97.712	0.96838298	0	0
2020-01-05 02:20:00	0	0	100852.3	2.061	97.654	0.9678184	0	0
2020-01-05 02:30:00	0	0	100872.4	1.993	97.754	0.96725381	0	0
2020-01-05 02:40:00	0	0	100887.5	1.867	97.767	0.96668922	0	0
2020-01-05 02:50:00	0	0	100890.8	1.725	97.836	0.96612463	0	0
2020-01-05 03:00:00	0	0	100905.7	1.691	98.065	0.96556004	0	0
2020-01-05 03:10:00	0	0	100917	1.743	98.034	0.96499545	0	0
2020-01-05 03:20:00	0	0	100919.4	1.871	97.97	0.96443086	0	0
2020-01-05 03:30:00	0.774312	0	100920.5	1.791	97.888	0.96386627	0	0
2020-01-05 03:40:00	0.6346593	0	100922.1	1.796	97.987	0.96330168	0	0
2020-01-05 03:50:00	0.4134273	0	100926.6	1.693	97.965	0.96273709	0	0
2020-01-05 04:00:00	0	0	100940.4	1.623	98.012	0.9621725	0	0
2020-01-05 04:10:00	0	0	100949.2	1.471	97.81	0.96160791	0	0
2020-01-05 04:20:00	0.6899673	0	100950.2	1.185	97.786	0.96104332	0	0
2020-01-05 04:30:00	0	0	100952.2	0.965	97.891	0.96047873	0	0
2020-01-05 04:40:00	0	0	100953.8	0.829	98.162	0.95991414	0	0
2020-01-05 04:50:00	0	0	100955.6	0.783	98.276	0.95934955	0	0
2020-01-05 05:00:00	0	0	100954.4	0.705	98.159	0.95878496	0	0
2020-01-05 05:10:00	0	0	100963.1	0.513	98.182	0.95822037	0	0
2020-01-05 05:20:00	0	0	100967.2	0.543	98.274	0.95765578	0	0
2020-01-05 05:30:00	0	0	100968.5	0.534	98.298	0.95709119	0	0
2020-01-05 05:40:00	0	0	100967.1	0.499	98.266	0.9565266	0	0
2020-01-05 05:50:00	0.8144103	0	100967.8	0.464	98.339	0.95596201	0	0
2020-01-05 06:00:00	3.8245482	0	100976.1	0.857	98.807	0.95539743	0.0079016	0
2020-01-05 06:10:00	8.3362983	0	100974	1.212	98.477	0.95483284	0	0
2020-01-05 06:20:00	0.8876934	0	100976.4	1.164	97.575	0.95426825	0	0
2020-01-05 06:30:00	0	0	100985	1.081	97.909	0.95370366	0	0
2020-01-05 06:40:00	0	0	100994.1	1.164	98.063	0.95313907	0	0
2020-01-05 06:50:00	0	0	100994.2	1.214	98.248	0.95257448	0	0
2020-01-05 07:00:00	0	0	100989.4	1.318	98.33	0.95200989	0	0
2020-01-05 07:10:00	0	0	100993.1	1.453	98.261	0.9514453	0	0
2020-01-05 07:20:00	0	0	100997.2	1.555	98.249	0.95088071	0	0
2020-01-05 07:30:00	0	0	101006.6	1.589	98.248	0.95031612	0	0
2020-01-05 07:40:00	0	0	101007.4	1.71	98.222	0.94975153	0	0
2020-01-05 07:50:00	0	0	101010.9	1.74	98.195	0.94918694	0	0
2020-01-05 08:00:00	0	0	101018.1	1.752	98.267	0.94862235	0	0
2020-01-05 08:10:00	0	0	101021.6	1.799	98.086	0.94805776	0	0
2020-01-05 08:20:00	0	0	101021.4	1.68	98.037	0.94749317	0	0
2020-01-05 08:30:00	0	0	101026.8	1.587	98.156	0.94692858	0.00632128	0
2020-01-05 08:40:00	0.7107078	0	101028.2	1.548	98.233	0.94636399	0.4266864	0
2020-01-05 08:50:00	0.8282373	0	101036.4	1.603	98.386	0.9457994	1.3077148	0
2020-01-05 09:00:00	1.0121364	0	101036	1.796	98.518	0.94523481	2.9615197	0
2020-01-05 09:10:00	0.165924	0	101044.7	1.946	98.151	0.64123962	5.175548	0
2020-01-05 09:20:00	0	0	101036.9	1.993	98.129	0.71299169	8.1441791	0
2020-01-05 09:30:00	0	0	101028	2.168	98.118	0.78474377	11.60666	0
2020-01-05 09:40:00	0	0	101022.8	2.274	97.883	0.85649585	15.698109	0
2020-01-05 09:50:00	0	0	101023.5	2.426	97.755	0.92824792	20.699031	0
2020-01-05 10:00:00	0	0	101017.8	2.626	97.647	1	26.603897	0
2020-01-05 10:10:00	0	0	101025.1	2.637	97.118	1	28.69229	0
2020-01-05 10:20:00	0	0	101032	2.551	97.205	1	25.872999	0
2020-01-05 10:30:00	0	0	101034.6	2.419	97.233	1	18.112048	0
2020-01-05 10:40:00	0	0	101041.1	2.345	97.264	1	18.887194	0
2020-01-05 10:50:00	0	0	101053.3	2.229	97.351	1	32.236158	0
2020-01-05 11:00:00	0	0	101048.2	2.27	97.552	1	49.232499	0
2020-01-05 11:10:00	0	0	101044.7	2.583	97.765	1	55.345967	0
2020-01-05 11:20:00	0	0	101044.8	3.071	97.283	1	63.765912	0
2020-01-05 11:30:00	0	0	101053.2	3.441	96.234	1	54.623761	0
